"","Unnamed: 0","index","Date (MM/DD/YYYY)","File","Gtype","Flight Time","Start Time","End Time","Landing","Start_Alt (ft MSL)","Max Altitude (ft MSL/ft AGL)","Surface Height (ft MSL)","Pressure Altitude (ft MSL)","Offset (ft)","Sensor Info","ENL_Engine_Run_Start_Times","MOP_Engine_Run_Start_Times","RPM_Engine_Run_Start_Times","ENL_Engine_Run_Altitudes_MSL","MOP_Engine_Run_Altitudes_MSL","RPM_Engine_Run_Altitudes_MSL","ENL_Engine_Run_Altitudes_AGL","MOP_Engine_Run_Altitudes_AGL","RPM_Engine_Run_Altitudes_AGL","ENL_Noise_Registration_Times","MOP_Noise_Registration_Times","RPM_Noise_Registration_Times","ENL_Noise_Registration_Altitudes_AGL","MOP_Noise_Registration_Altitudes_AGL","RPM_Noise_Registration_Altitudes_AGL","first_event_time","event_type","event_sensor","first_event_datetime","flight_start_datetime","window_start","window_end","engine_run_agls","altitude_rate_pre_event_window (ft/s)","distance_traveled_during_window (miles)","is_circling_during_pre_event_window","terrain_elev_at_engine_run (ft)","terrain_label_at_engine_run","Engine_Start_Above_1000ft","engine_run_times (s)","height_gain_loss (ft)","avg_speed_while_engine_running (knots)","min_speed_while_engine_running (knots)","max_speed_while_engine_running (knots)","All_Min_TAS_knots","All_Max_TAS_knots","All_Avg_TAS_knots","All_Post_Run_Min_TAS_knots","All_Post_Run_Max_TAS_knots","All_Post_Run_Avg_TAS_knots","Circling_Segment_Found","Min_Speed_While_Engine_Running_knots","Max_Speed_While_Engine_Running_knots","Avg_Speed_While_Engine_Running_knots","max_noise_ENL","max_noise_MOP","max_noise_RPM","Engine_Run_Start_Times","time_difference","Engine_Event_LessThan_5min_into_flight","Height_Gain_Indicator","All_Gain_For_Flight_Ind","Height_Loss_Indicator","All_Loss_For_Flight_Ind","Blue_Line_Speed_Success_Ind","successful_start"
"483","483","1024","06/02/2015","2015-06-02-CNI-21D-01.IGC","DG-808 C","2:10:15","17:00:30","191045","HOME","298","3956[3658]","91","79","-12","DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=173941 and: 3553 msl [3235 agl]; Height gain/loss is: -473
DG808C's ENL monitor reports Engine Run 10 minutes, starts at T=175245 and: 2913 msl [2648 agl]; Height gain/loss is: 33
DG808C's ENL monitor reports Engine Run 19 minutes, starts at T=180325 and: 3024 msl [2667 agl]; Height gain/loss is: -623
DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=182249 and: 2395 msl [2094 agl]; Height gain/loss is: 902
DG808C's ENL monitor reports Engine Run 14 minutes, starts at T=183605 and: 3274 msl [2950 agl]; Height gain/loss is: 367
DG808C's ENL monitor reports Engine Run 4 minutes, starts at T=185149 and: 3412 msl [3189 agl]; Height gain/loss is: -66
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=185637 and: 3270 msl [2949 agl]; Height gain/loss is: -570
DG808C's ENL monitor reports Engine Run 1 minutes, starts at T=190009 and: 2582 msl [2271 agl]; Height gain/loss is: -237
DG808C's ENL monitor reports Engine Run 2 minutes, starts at T=190129 and: 2473 msl [2142 agl]; Height gain/loss is: -377
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=190421 and: 1912 msl [1630 agl]; Height gain/loss is: -699
DG808C Motor noise registered by ENL sensor at t=['173941', '175217', '175245', '180305', '180325', '182237', '182249', '183545', '183605', '185037', '185053', '185133', '185149', '185621', '185637', '185945', '190009', '190113', '190129', '190329', '190345', '190405', '190421', '190741', '190757', '190833', '190853', '190937', '191001'] and [3235, 2792, 2648, 2605, 2667, 2083, 2094, 2960, 2950, 3372, 3310, 3222, 3189, 3048, 2949, 2435, 2271, 2011, 2142, 1811, 1716, 1628, 1630, 905, 853, 643, 470, 141, 33]AGL","175245.0","","","2913.0","","","2648.0","","","175217.0","","","2792.0","","","17:52:45","Engine_Run_Start","ENL","2015-06-02 17:52:45","1900-01-01 17:00:30","2015-06-02 17:47:45","2015-06-02 17:52:45","2648.0","-0.8066666666666666","6.976954422236364","False","287.3696146331787","Closed Forest","True","600","33","","","","54.4","82.6","70.6","49.4","76.4","68.0","False","","","","999.0","","","17:52:45","00:52:15","0","1","0","0","0","0","1"
"484","484","1024","06/02/2015","2015-06-02-CNI-21D-01.IGC","DG-808 C","2:10:15","17:00:30","191045","HOME","298","3956[3658]","91","79","-12","DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=173941 and: 3553 msl [3235 agl]; Height gain/loss is: -473
DG808C's ENL monitor reports Engine Run 10 minutes, starts at T=175245 and: 2913 msl [2648 agl]; Height gain/loss is: 33
DG808C's ENL monitor reports Engine Run 19 minutes, starts at T=180325 and: 3024 msl [2667 agl]; Height gain/loss is: -623
DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=182249 and: 2395 msl [2094 agl]; Height gain/loss is: 902
DG808C's ENL monitor reports Engine Run 14 minutes, starts at T=183605 and: 3274 msl [2950 agl]; Height gain/loss is: 367
DG808C's ENL monitor reports Engine Run 4 minutes, starts at T=185149 and: 3412 msl [3189 agl]; Height gain/loss is: -66
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=185637 and: 3270 msl [2949 agl]; Height gain/loss is: -570
DG808C's ENL monitor reports Engine Run 1 minutes, starts at T=190009 and: 2582 msl [2271 agl]; Height gain/loss is: -237
DG808C's ENL monitor reports Engine Run 2 minutes, starts at T=190129 and: 2473 msl [2142 agl]; Height gain/loss is: -377
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=190421 and: 1912 msl [1630 agl]; Height gain/loss is: -699
DG808C Motor noise registered by ENL sensor at t=['173941', '175217', '175245', '180305', '180325', '182237', '182249', '183545', '183605', '185037', '185053', '185133', '185149', '185621', '185637', '185945', '190009', '190113', '190129', '190329', '190345', '190405', '190421', '190741', '190757', '190833', '190853', '190937', '191001'] and [3235, 2792, 2648, 2605, 2667, 2083, 2094, 2960, 2950, 3372, 3310, 3222, 3189, 3048, 2949, 2435, 2271, 2011, 2142, 1811, 1716, 1628, 1630, 905, 853, 643, 470, 141, 33]AGL","180325.0","","","3024.0","","","2667.0","","","175245.0","","","2648.0","","","17:52:45","Engine_Run_Start","ENL","2015-06-02 17:52:45","1900-01-01 17:00:30","2015-06-02 17:47:45","2015-06-02 17:52:45","2667.0","-0.0533333333333333","6.481598741258334","False","362.3931980706787","Other","True","1140","-623","","","","51.4","85.7","67.1","50.3","78.3","61.8","False","","","","999.0","","","18:03:25","01:02:55","0","0","0","1","0","1","0"
"485","485","1024","06/02/2015","2015-06-02-CNI-21D-01.IGC","DG-808 C","2:10:15","17:00:30","191045","HOME","298","3956[3658]","91","79","-12","DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=173941 and: 3553 msl [3235 agl]; Height gain/loss is: -473
DG808C's ENL monitor reports Engine Run 10 minutes, starts at T=175245 and: 2913 msl [2648 agl]; Height gain/loss is: 33
DG808C's ENL monitor reports Engine Run 19 minutes, starts at T=180325 and: 3024 msl [2667 agl]; Height gain/loss is: -623
DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=182249 and: 2395 msl [2094 agl]; Height gain/loss is: 902
DG808C's ENL monitor reports Engine Run 14 minutes, starts at T=183605 and: 3274 msl [2950 agl]; Height gain/loss is: 367
DG808C's ENL monitor reports Engine Run 4 minutes, starts at T=185149 and: 3412 msl [3189 agl]; Height gain/loss is: -66
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=185637 and: 3270 msl [2949 agl]; Height gain/loss is: -570
DG808C's ENL monitor reports Engine Run 1 minutes, starts at T=190009 and: 2582 msl [2271 agl]; Height gain/loss is: -237
DG808C's ENL monitor reports Engine Run 2 minutes, starts at T=190129 and: 2473 msl [2142 agl]; Height gain/loss is: -377
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=190421 and: 1912 msl [1630 agl]; Height gain/loss is: -699
DG808C Motor noise registered by ENL sensor at t=['173941', '175217', '175245', '180305', '180325', '182237', '182249', '183545', '183605', '185037', '185053', '185133', '185149', '185621', '185637', '185945', '190009', '190113', '190129', '190329', '190345', '190405', '190421', '190741', '190757', '190833', '190853', '190937', '191001'] and [3235, 2792, 2648, 2605, 2667, 2083, 2094, 2960, 2950, 3372, 3310, 3222, 3189, 3048, 2949, 2435, 2271, 2011, 2142, 1811, 1716, 1628, 1630, 905, 853, 643, 470, 141, 33]AGL","182249.0","","","2395.0","","","2094.0","","","180305.0","","","2605.0","","","17:52:45","Engine_Run_Start","ENL","2015-06-02 17:52:45","1900-01-01 17:00:30","2015-06-02 17:47:45","2015-06-02 17:52:45","2094.0","-0.0066666666666666","5.720819704353568","False","301.5946061734009","Open Forest","True","720","902","","","","50.8","78.9","62.0","48.1","80.5","67.2","False","","","","999.0","","","18:22:49","01:22:19","0","1","0","0","0","1","1"
"486","486","1024","06/02/2015","2015-06-02-CNI-21D-01.IGC","DG-808 C","2:10:15","17:00:30","191045","HOME","298","3956[3658]","91","79","-12","DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=173941 and: 3553 msl [3235 agl]; Height gain/loss is: -473
DG808C's ENL monitor reports Engine Run 10 minutes, starts at T=175245 and: 2913 msl [2648 agl]; Height gain/loss is: 33
DG808C's ENL monitor reports Engine Run 19 minutes, starts at T=180325 and: 3024 msl [2667 agl]; Height gain/loss is: -623
DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=182249 and: 2395 msl [2094 agl]; Height gain/loss is: 902
DG808C's ENL monitor reports Engine Run 14 minutes, starts at T=183605 and: 3274 msl [2950 agl]; Height gain/loss is: 367
DG808C's ENL monitor reports Engine Run 4 minutes, starts at T=185149 and: 3412 msl [3189 agl]; Height gain/loss is: -66
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=185637 and: 3270 msl [2949 agl]; Height gain/loss is: -570
DG808C's ENL monitor reports Engine Run 1 minutes, starts at T=190009 and: 2582 msl [2271 agl]; Height gain/loss is: -237
DG808C's ENL monitor reports Engine Run 2 minutes, starts at T=190129 and: 2473 msl [2142 agl]; Height gain/loss is: -377
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=190421 and: 1912 msl [1630 agl]; Height gain/loss is: -699
DG808C Motor noise registered by ENL sensor at t=['173941', '175217', '175245', '180305', '180325', '182237', '182249', '183545', '183605', '185037', '185053', '185133', '185149', '185621', '185637', '185945', '190009', '190113', '190129', '190329', '190345', '190405', '190421', '190741', '190757', '190833', '190853', '190937', '191001'] and [3235, 2792, 2648, 2605, 2667, 2083, 2094, 2960, 2950, 3372, 3310, 3222, 3189, 3048, 2949, 2435, 2271, 2011, 2142, 1811, 1716, 1628, 1630, 905, 853, 643, 470, 141, 33]AGL","183605.0","","","3274.0","","","2950.0","","","180325.0","","","2667.0","","","17:52:45","Engine_Run_Start","ENL","2015-06-02 17:52:45","1900-01-01 17:00:30","2015-06-02 17:47:45","2015-06-02 17:52:45","2950.0","0.5866666666666667","5.786105081092349","False","313.6697253781128","Other","True","840","367","","","","48.5","77.6","63.2","48.9","81.5","65.0","False","","","","999.0","","","18:36:05","01:35:35","0","1","0","0","0","1","1"
"487","487","1024","06/02/2015","2015-06-02-CNI-21D-01.IGC","DG-808 C","2:10:15","17:00:30","191045","HOME","298","3956[3658]","91","79","-12","DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=173941 and: 3553 msl [3235 agl]; Height gain/loss is: -473
DG808C's ENL monitor reports Engine Run 10 minutes, starts at T=175245 and: 2913 msl [2648 agl]; Height gain/loss is: 33
DG808C's ENL monitor reports Engine Run 19 minutes, starts at T=180325 and: 3024 msl [2667 agl]; Height gain/loss is: -623
DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=182249 and: 2395 msl [2094 agl]; Height gain/loss is: 902
DG808C's ENL monitor reports Engine Run 14 minutes, starts at T=183605 and: 3274 msl [2950 agl]; Height gain/loss is: 367
DG808C's ENL monitor reports Engine Run 4 minutes, starts at T=185149 and: 3412 msl [3189 agl]; Height gain/loss is: -66
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=185637 and: 3270 msl [2949 agl]; Height gain/loss is: -570
DG808C's ENL monitor reports Engine Run 1 minutes, starts at T=190009 and: 2582 msl [2271 agl]; Height gain/loss is: -237
DG808C's ENL monitor reports Engine Run 2 minutes, starts at T=190129 and: 2473 msl [2142 agl]; Height gain/loss is: -377
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=190421 and: 1912 msl [1630 agl]; Height gain/loss is: -699
DG808C Motor noise registered by ENL sensor at t=['173941', '175217', '175245', '180305', '180325', '182237', '182249', '183545', '183605', '185037', '185053', '185133', '185149', '185621', '185637', '185945', '190009', '190113', '190129', '190329', '190345', '190405', '190421', '190741', '190757', '190833', '190853', '190937', '191001'] and [3235, 2792, 2648, 2605, 2667, 2083, 2094, 2960, 2950, 3372, 3310, 3222, 3189, 3048, 2949, 2435, 2271, 2011, 2142, 1811, 1716, 1628, 1630, 905, 853, 643, 470, 141, 33]AGL","185149.0","","","3412.0","","","3189.0","","","182237.0","","","2083.0","","","17:52:45","Engine_Run_Start","ENL","2015-06-02 17:52:45","1900-01-01 17:00:30","2015-06-02 17:47:45","2015-06-02 17:52:45","3189.0","-0.0133333333333333","5.706646932049018","False","230.8519692590332","Agriculture","True","240","-66","","","","49.7","81.5","62.4","62.9","81.9","71.4","False","","","","999.0","","","18:51:49","01:51:19","0","0","0","1","0","1","0"
"488","488","1024","06/02/2015","2015-06-02-CNI-21D-01.IGC","DG-808 C","2:10:15","17:00:30","191045","HOME","298","3956[3658]","91","79","-12","DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=173941 and: 3553 msl [3235 agl]; Height gain/loss is: -473
DG808C's ENL monitor reports Engine Run 10 minutes, starts at T=175245 and: 2913 msl [2648 agl]; Height gain/loss is: 33
DG808C's ENL monitor reports Engine Run 19 minutes, starts at T=180325 and: 3024 msl [2667 agl]; Height gain/loss is: -623
DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=182249 and: 2395 msl [2094 agl]; Height gain/loss is: 902
DG808C's ENL monitor reports Engine Run 14 minutes, starts at T=183605 and: 3274 msl [2950 agl]; Height gain/loss is: 367
DG808C's ENL monitor reports Engine Run 4 minutes, starts at T=185149 and: 3412 msl [3189 agl]; Height gain/loss is: -66
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=185637 and: 3270 msl [2949 agl]; Height gain/loss is: -570
DG808C's ENL monitor reports Engine Run 1 minutes, starts at T=190009 and: 2582 msl [2271 agl]; Height gain/loss is: -237
DG808C's ENL monitor reports Engine Run 2 minutes, starts at T=190129 and: 2473 msl [2142 agl]; Height gain/loss is: -377
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=190421 and: 1912 msl [1630 agl]; Height gain/loss is: -699
DG808C Motor noise registered by ENL sensor at t=['173941', '175217', '175245', '180305', '180325', '182237', '182249', '183545', '183605', '185037', '185053', '185133', '185149', '185621', '185637', '185945', '190009', '190113', '190129', '190329', '190345', '190405', '190421', '190741', '190757', '190833', '190853', '190937', '191001'] and [3235, 2792, 2648, 2605, 2667, 2083, 2094, 2960, 2950, 3372, 3310, 3222, 3189, 3048, 2949, 2435, 2271, 2011, 2142, 1811, 1716, 1628, 1630, 905, 853, 643, 470, 141, 33]AGL","185637.0","","","3270.0","","","2949.0","","","182249.0","","","2094.0","","","17:52:45","Engine_Run_Start","ENL","2015-06-02 17:52:45","1900-01-01 17:00:30","2015-06-02 17:47:45","2015-06-02 17:52:45","2949.0","-0.1833333333333333","5.99225896575364","False","279.0399074987793","Closed Forest","True","180","-570","","","","65.4","76.4","70.9","50.1","80.8","73.8","False","","","","999.0","","","18:56:37","01:56:07","0","0","0","1","0","0","0"
"489","489","1024","06/02/2015","2015-06-02-CNI-21D-01.IGC","DG-808 C","2:10:15","17:00:30","191045","HOME","298","3956[3658]","91","79","-12","DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=173941 and: 3553 msl [3235 agl]; Height gain/loss is: -473
DG808C's ENL monitor reports Engine Run 10 minutes, starts at T=175245 and: 2913 msl [2648 agl]; Height gain/loss is: 33
DG808C's ENL monitor reports Engine Run 19 minutes, starts at T=180325 and: 3024 msl [2667 agl]; Height gain/loss is: -623
DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=182249 and: 2395 msl [2094 agl]; Height gain/loss is: 902
DG808C's ENL monitor reports Engine Run 14 minutes, starts at T=183605 and: 3274 msl [2950 agl]; Height gain/loss is: 367
DG808C's ENL monitor reports Engine Run 4 minutes, starts at T=185149 and: 3412 msl [3189 agl]; Height gain/loss is: -66
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=185637 and: 3270 msl [2949 agl]; Height gain/loss is: -570
DG808C's ENL monitor reports Engine Run 1 minutes, starts at T=190009 and: 2582 msl [2271 agl]; Height gain/loss is: -237
DG808C's ENL monitor reports Engine Run 2 minutes, starts at T=190129 and: 2473 msl [2142 agl]; Height gain/loss is: -377
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=190421 and: 1912 msl [1630 agl]; Height gain/loss is: -699
DG808C Motor noise registered by ENL sensor at t=['173941', '175217', '175245', '180305', '180325', '182237', '182249', '183545', '183605', '185037', '185053', '185133', '185149', '185621', '185637', '185945', '190009', '190113', '190129', '190329', '190345', '190405', '190421', '190741', '190757', '190833', '190853', '190937', '191001'] and [3235, 2792, 2648, 2605, 2667, 2083, 2094, 2960, 2950, 3372, 3310, 3222, 3189, 3048, 2949, 2435, 2271, 2011, 2142, 1811, 1716, 1628, 1630, 905, 853, 643, 470, 141, 33]AGL","190009.0","","","2582.0","","","2271.0","","","183545.0","","","2960.0","","","17:52:45","Engine_Run_Start","ENL","2015-06-02 17:52:45","1900-01-01 17:00:30","2015-06-02 17:47:45","2015-06-02 17:52:45","2271.0","-1.02","6.701992922354415","False","275.36753536926267","Evergreen Needleleaf","True","60","-237","","","","73.7","78.8","75.7","50.1","80.8","73.7","False","","","","999.0","","","19:00:09","01:59:39","0","0","0","1","0","0","0"
"490","490","1024","06/02/2015","2015-06-02-CNI-21D-01.IGC","DG-808 C","2:10:15","17:00:30","191045","HOME","298","3956[3658]","91","79","-12","DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=173941 and: 3553 msl [3235 agl]; Height gain/loss is: -473
DG808C's ENL monitor reports Engine Run 10 minutes, starts at T=175245 and: 2913 msl [2648 agl]; Height gain/loss is: 33
DG808C's ENL monitor reports Engine Run 19 minutes, starts at T=180325 and: 3024 msl [2667 agl]; Height gain/loss is: -623
DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=182249 and: 2395 msl [2094 agl]; Height gain/loss is: 902
DG808C's ENL monitor reports Engine Run 14 minutes, starts at T=183605 and: 3274 msl [2950 agl]; Height gain/loss is: 367
DG808C's ENL monitor reports Engine Run 4 minutes, starts at T=185149 and: 3412 msl [3189 agl]; Height gain/loss is: -66
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=185637 and: 3270 msl [2949 agl]; Height gain/loss is: -570
DG808C's ENL monitor reports Engine Run 1 minutes, starts at T=190009 and: 2582 msl [2271 agl]; Height gain/loss is: -237
DG808C's ENL monitor reports Engine Run 2 minutes, starts at T=190129 and: 2473 msl [2142 agl]; Height gain/loss is: -377
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=190421 and: 1912 msl [1630 agl]; Height gain/loss is: -699
DG808C Motor noise registered by ENL sensor at t=['173941', '175217', '175245', '180305', '180325', '182237', '182249', '183545', '183605', '185037', '185053', '185133', '185149', '185621', '185637', '185945', '190009', '190113', '190129', '190329', '190345', '190405', '190421', '190741', '190757', '190833', '190853', '190937', '191001'] and [3235, 2792, 2648, 2605, 2667, 2083, 2094, 2960, 2950, 3372, 3310, 3222, 3189, 3048, 2949, 2435, 2271, 2011, 2142, 1811, 1716, 1628, 1630, 905, 853, 643, 470, 141, 33]AGL","190129.0","","","2473.0","","","2142.0","","","183605.0","","","2950.0","","","17:52:45","Engine_Run_Start","ENL","2015-06-02 17:52:45","1900-01-01 17:00:30","2015-06-02 17:47:45","2015-06-02 17:52:45","2142.0","-0.85","6.884797132881724","False","317.93570346923826","Open Forest","True","120","-377","","","","59.1","80.8","75.7","67.6","84.5","78.9","False","","","","999.0","","","19:01:29","02:00:59","0","0","0","1","0","0","0"
"491","491","1024","06/02/2015","2015-06-02-CNI-21D-01.IGC","DG-808 C","2:10:15","17:00:30","191045","HOME","298","3956[3658]","91","79","-12","DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=173941 and: 3553 msl [3235 agl]; Height gain/loss is: -473
DG808C's ENL monitor reports Engine Run 10 minutes, starts at T=175245 and: 2913 msl [2648 agl]; Height gain/loss is: 33
DG808C's ENL monitor reports Engine Run 19 minutes, starts at T=180325 and: 3024 msl [2667 agl]; Height gain/loss is: -623
DG808C's ENL monitor reports Engine Run 12 minutes, starts at T=182249 and: 2395 msl [2094 agl]; Height gain/loss is: 902
DG808C's ENL monitor reports Engine Run 14 minutes, starts at T=183605 and: 3274 msl [2950 agl]; Height gain/loss is: 367
DG808C's ENL monitor reports Engine Run 4 minutes, starts at T=185149 and: 3412 msl [3189 agl]; Height gain/loss is: -66
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=185637 and: 3270 msl [2949 agl]; Height gain/loss is: -570
DG808C's ENL monitor reports Engine Run 1 minutes, starts at T=190009 and: 2582 msl [2271 agl]; Height gain/loss is: -237
DG808C's ENL monitor reports Engine Run 2 minutes, starts at T=190129 and: 2473 msl [2142 agl]; Height gain/loss is: -377
DG808C's ENL monitor reports Engine Run 3 minutes, starts at T=190421 and: 1912 msl [1630 agl]; Height gain/loss is: -699
DG808C Motor noise registered by ENL sensor at t=['173941', '175217', '175245', '180305', '180325', '182237', '182249', '183545', '183605', '185037', '185053', '185133', '185149', '185621', '185637', '185945', '190009', '190113', '190129', '190329', '190345', '190405', '190421', '190741', '190757', '190833', '190853', '190937', '191001'] and [3235, 2792, 2648, 2605, 2667, 2083, 2094, 2960, 2950, 3372, 3310, 3222, 3189, 3048, 2949, 2435, 2271, 2011, 2142, 1811, 1716, 1628, 1630, 905, 853, 643, 470, 141, 33]AGL","190421.0","","","1912.0","","","1630.0","","","185037.0","","","3372.0","","","17:52:45","Engine_Run_Start","ENL","2015-06-02 17:52:45","1900-01-01 17:00:30","2015-06-02 17:47:45","2015-06-02 17:52:45","1630.0","-0.97","7.10682692576814","False","284.49582587280275","Other","True","180","-699","","","","71.9","82.3","79.2","46.6","84.5","69.9","False","","","","999.0","","","19:04:21","02:03:51","0","0","0","1","0","0","0"
"492","492","1038","08/05/2018","2018-08-05-CNI-27G-01.IGC","VENTUS 3F","5:49:20","17:11:43","230103","HOME","675","8602[7540]","206","140","-66","Ventus3F's ENL monitor reports Engine Run 5 minutes, starts at T=224831 and: 1161 msl [456 agl]; Height gain/loss is: 266
Ventus3F Motor noise registered by ENL sensor at t=['224831', '225419'] and [456, 712]AGL","224831.0","","","1161.0","","","456.0","","","224831.0","","","456.0","","","22:48:31","Engine_Run_Start","ENL","2018-08-05 22:48:31","1900-01-01 17:11:43","2018-08-05 22:43:31","2018-08-05 22:48:31","456.0","-1.3333333333333333","10.486419515960003","False","695.8868094226074","Open Forest","False","300","266","","","","45.2","68.3","55.3","45.1","73.7","55.7","False","","","","999.0","","","22:48:31","05:36:48","0","1","1","0","0","1","1"
