Date (MM/DD/YYYY),File,Gtype,Flight Time,Start Time,End Time,Landing,Start_Alt (ft MSL),Max Altitude (ft MSL/ft AGL),Surface Height (ft MSL),Pressure Altitude (ft MSL),Offset (ft),Sensor Info
08/18/2024,4536-9239003356.igc,JS-3-18m,5:43:23,181626,235949,HOME,944,9340[7530],288,251,-37,"JS-3-18m's RPM monitor reports Engine Run 8 minutes, starts at T=234828 and: 1630 msl [712 agl]; Height gain/loss is: -23
JS-3-18m Motor noise registered by MOP sensor at t=['200436', '200441', '204728', '204732', '211433', '211437', '211439', '211444', '212316', '212323', '223124', '223135', '223736', '223739', '223809', '223816', '223818', '223822', '223855', '223900', '223907', '223911', '224405', '224409', '224824', '224839', '225030', '225034', '225108', '225138', '225239', '225249', '225734', '225749', '225903', '225914', '234847', '235323', '235415', '235555'] and [4826, 4839, 3668, 3638, 4180, 4160, 4141, 4088, 5460, 5456, 5384, 5325, 6548, 6676, 6374, 6516, 6562, 6460, 6319, 6358, 6316, 6266, 6920, 6952, 6007, 5987, 5958, 5988, 5650, 5436, 5016, 4954, 4324, 4256, 3514, 3445, 647, 1132, 843, 998]AGL"
08/21/2024,4536-9241100471.igc,EB29R, 4:41:24,194845,003009,HOME,948,12828[10721],289,261,-28,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=194845 and: 951 msl [26 agl]; Height gain/loss is: 1982
EB29R Motor noise registered by ENL sensor at t=['194846', '195348'] and [23, 2067]AGL"
08/20/2024,4536-9241100450.igc,EB29R, 5:09:52,191726,002718,HOME,941,10006[8006],287,239,-48,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=191726 and: 944 msl [19 agl]; Height gain/loss is: 1861
EB29R Motor noise registered by ENL sensor at t=['191727', '192321', '192528', '192530'] and [19, 1930, 2211, 2228]AGL"
08/11/2024,4536-9239003150.igc,JS-3-18m,3:36:03,193828,231431,HOME,931,7578[6863],284,257,-27,"JS-3-18m's MOP monitor reports Engine Run 1 minutes, starts at T=230245 and: 3858 msl [3061 agl]; Height gain/loss is: -591
JS-3-18m Motor noise registered by MOP sensor at t=['195244', '195250', '225930', '225943', '230008', '230018', '230052', '230108', '230109', '230148', '230152', '230216', '230219', '230227', '230230', '230235', '230240', '230244', '230245', '230349', '230352', '230443', '230445', '230458', '230501', '230509', '230510', '230516', '230517', '230522', '230524', '230529', '230530', '230535', '230551', '230602', '230604', '230609'] and [4587, 4626, 4475, 4410, 4114, 4105, 3720, 3563, 3546, 3300, 3252, 2975, 2965, 3005, 2999, 3035, 3042, 3064, 3061, 2372, 2326, 1768, 1762, 1709, 1699, 1670, 1663, 1627, 1630, 1666, 1670, 1673, 1670, 1657, 1532, 1430, 1404, 1384]AGL"
08/27/2024,4536-9241100546.igc,JS-1-21m,4:10:26,180224,221250,HOME,948,6200[5610],289,233,-56,"JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=180226 and: 944 msl [19 agl]; Height gain/loss is: 2012
JS-1-21m's MOP monitor reports Engine Run 1 minutes, starts at T=195744 and: 5249 msl [4433 agl]; Height gain/loss is: 407
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=195946 and: 5042 msl [4209 agl]; Height gain/loss is: -52
JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=204738 and: 5800 msl [5223 agl]; Height gain/loss is: -43
JS-1-21m's MOP monitor reports Engine Run 25 minutes, starts at T=214727 and: 2857 msl [2195 agl]; Height gain/loss is: -1847
JS-1-21m Motor noise registered by MOP sensor at t=['180225', '180757', '185633', '185745', '185847', '190047', '190650', '190930', '191146', '191735', '191850', '191912', '192133', '192340', '192902', '193536', '193603', '193753', '194104', '194212', '195733', '195915', '195938', '200225', '200301', '200445', '200523', '200726', '201059', '201221', '201241', '201357', '201540', '201649', '201725', '201932', '201959', '202301', '202505', '203401', '203911', '204415', '204731', '205231', '205302', '210048', '214723'] and [6, 2064, 2894, 2838, 2490, 2375, 3547, 3507, 3927, 3369, 3002, 3327, 3491, 3140, 4029, 3468, 3140, 3120, 2070, 1956, 4521, 4810, 4318, 4210, 3734, 4039, 3645, 3622, 4353, 4800, 4341, 4350, 4361, 4537, 4220, 4357, 3927, 4229, 4387, 3281, 5230, 3960, 5194, 5000, 4717, 2867, 2178]AGL"
08/12/2024,4536-9240051736.igc,ArcusM,3:34:20,175227,212647,HOME,948,6696[6115],289,255,-34,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=175227 and: 941 msl [3 agl]; Height gain/loss is: 1946
ArcusM Motor noise registered by ENL sensor at t=['175228', '175730'] and [0, 1972]AGL"
08/18/2024,4536-9241100416.igc,EB29R,4:51:46,181522,230708,HOME,938,9717[7637],286,242,-44,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=181522 and: 941 msl [10 agl]; Height gain/loss is: 1926
EB29R Motor noise registered by ENL sensor at t=['181523', '182034', '182040', '182041', '230624', '230626', '230649', '230651', '230703', '230704'] and [13, 1978, 1949, 1942, 98, 95, 76, 72, 89, 85]AGL"
08/13/2024,4536-9240051754.igc,Twinshark,4:09:04,180735,221639,HOME,941,7060[6640],287,247,-40,"Twinshark's ENL monitor reports Engine Run 8 minutes, starts at T=180735 and: 941 msl [16 agl]; Height gain/loss is: 1972
Twinshark Motor noise registered by ENL sensor at t=['180736', '181559'] and [16, 1959]AGL"
08/22/2024,4536-9241100484.igc,EB29R, 5:57:10,181120,000830,HOME,938,11364[9508],286,255,-31,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=181120 and: 938 msl [7 agl]; Height gain/loss is: 1614
EB29R Motor noise registered by ENL sensor at t=['181121', '181716'] and [7, 1677]AGL"
08/14/2024,4536-9240051772.igc,HpHTwinshark,4:08:13,183441,224254,HOME,925,6916[6447],282,255,-27,"HpHTwinshark's ENL monitor reports Engine Run 5 minutes, starts at T=183441 and: 935 msl [-12 agl]; Height gain/loss is: 1939
HpHTwinshark Motor noise registered by ENL sensor at t=['183442', '184011'] and [-16, 1982]AGL"
08/12/2024,4536-9241100314.igc,EB29R,3:39:29,180949,214918,HOME,925,6991[6483],282,248,-34,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=180949 and: 925 msl [-22 agl]; Height gain/loss is: 1866
EB29R Motor noise registered by ENL sensor at t=['180950', '181458', '214825', '214827', '214830', '214835'] and [-22, 1893, 65, 69, 78, 72]AGL"
08/26/2024,4536-9239003588.igc,JS-3-18m,4:44:04,172413,220817,HOME,938,7500[6562],286,221,-65,"JS-3-18m's MOP monitor reports Engine Run 5 minutes, starts at T=172413 and: 931 msl [-12 agl]; Height gain/loss is: 1719
JS-3-18m Motor noise registered by ENL sensor at t=['172414', '172430', '172818', '172822', '172912', '172920'] and [-8, 36, 1184, 1158, 1499, 1559]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['172414', '173000'] and [-8, 1745]AGL"
08/28/2024,4536-9239003652.igc,JS-3-18m,3:43:13,173502,211815,HOME,944,5915[5230],288,240,-48,"JS-3-18m's MOP monitor reports Engine Run 6 minutes, starts at T=173502 and: 944 msl [36 agl]; Height gain/loss is: 1667
JS-3-18m's MOP monitor reports Engine Run 3 minutes, starts at T=210729 and: 2342 msl [1532 agl]; Height gain/loss is: 568
JS-3-18m Motor noise registered by ENL sensor at t=['173503', '173513', '173707', '173750', '173913', '173945', '174022', '174042', '174104', '174116', '205319', '205320', '205325', '205337', '205950', '210107', '211024', '211032', '211051', '211103'] and [36, 52, 587, 791, 1181, 1270, 1476, 1575, 1627, 1667, 2916, 2910, 2890, 2828, 1729, 1611, 2067, 2064, 2044, 1998]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['173503', '174120', '210534', '211103'] and [36, 1693, 1441, 1998]AGL"
08/28/2024,4536-9239003639.igc,AS33Es18m,3:47:11,182314,221025,HOME,938,6420[5974],286,245,-41,"AS33Es18m's ENL monitor reports Engine Run 3 minutes, starts at T=182314 and: 964 msl [33 agl]; Height gain/loss is: 1929
AS33Es18m's ENL monitor reports Engine Run 8 minutes, starts at T=211926 and: 1486 msl [656 agl]; Height gain/loss is: 3438
AS33Es18m Motor noise registered by ENL sensor at t=['182315', '182627', '211926', '212802'] and [27, 1988, 656, 4157]AGL"
08/14/2024,4536-9239003254.igc,JS-3-18m,4:19:09,180629,222538,HOME,941,6581[5952],287,240,-47,"JS-3-18m's MOP monitor reports Engine Run 2 minutes, starts at T=221803 and: 2267 msl [1362 agl]; Height gain/loss is: 203
JS-3-18m Motor noise registered by ENL sensor at t=['180643', '180645', '180658', '180659', '181015', '181016', '181017', '181023', '181113', '181116'] and [26, 26, 89, 79, 1995, 2011, 2034, 2165, 2254, 2303]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['221803', '222021'] and [1362, 1568]AGL"
08/29/2024,4536-9240051978.igc,ArcusM,5:20:23,181326,233349,HOME,931,7040[6309],284,254,-30,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=181326 and: 935 msl [-12 agl]; Height gain/loss is: 2148
ArcusM Motor noise registered by ENL sensor at t=['181327', '181843', '233312', '233313'] and [-16, 2211, 72, 78]AGL"
08/28/2024,4536-9240051957.igc,ArcusT,4:02:27,174443,214710,HOME,941,6420[5820],287,247,-40,"ArcusT's ENL monitor reports Engine Run 1 minutes, starts at T=200422 and: 1289 msl [663 agl]; Height gain/loss is: 1043
ArcusT's ENL monitor reports Engine Run 16 minutes, starts at T=202526 and: 2782 msl [2123 agl]; Height gain/loss is: 1296
ArcusT's ENL monitor reports Engine Run 8 minutes, starts at T=205047 and: 2614 msl [2093 agl]; Height gain/loss is: 1263
ArcusT's ENL monitor reports Engine Run 6 minutes, starts at T=212652 and: 3120 msl [2382 agl]; Height gain/loss is: 590
ArcusT Motor noise registered by ENL sensor at t=['200422', '200619', '202526', '204131', '204133', '204134', '205047', '205912', '212652', '213341', '214703', '214704'] and [663, 1765, 2123, 3481, 3487, 3484, 2093, 3320, 2382, 2956, 88, 95]AGL"
08/30/2024,4536-9239003719.igc,JS-3-18m,3:57:55,183323,223118,HOME,938,7267[6466],286,256,-30,"JS-3-18m Motor noise registered by ENL sensor at t=['183325', '183331', '221859', '222409', '222412', '222533', '222548', '222549', '223053', '223054', '223108', '223115'] and [-8, 17, 1703, 1214, 1194, 1427, 1411, 1391, 92, 92, 95, 95]AGL"
08/24/2024,4536-9239003556.igc,JS-3-18m,4:33:15,190607,233922,HOME,931,7158[6214],284,244,-40,"JS-3-18m's MOP monitor reports Engine Run 5 minutes, starts at T=190607 and: 931 msl [-12 agl]; Height gain/loss is: 1621
JS-3-18m Motor noise registered by ENL sensor at t=['190608', '190620', '191107', '191111'] and [-8, 16, 1460, 1509]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['190608', '191141'] and [-8, 1663]AGL"
08/19/2024,4536-9240051839.igc,ArcusM,5:46:59,174125,232824,HOME,938,9107[7414],286,216,-70,"ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=174125 and: 944 msl [13 agl]; Height gain/loss is: 1870
ArcusM Motor noise registered by ENL sensor at t=['174126', '174608'] and [7, 1955]AGL"
08/18/2024,4536-9240051816.igc,ArcusM,4:49:54,185200,234154,HOME,931,8999[7395],284,256,-28,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=185200 and: 935 msl [-12 agl]; Height gain/loss is: 1988
ArcusM Motor noise registered by ENL sensor at t=['185201', '185734', '234135', '234139'] and [-22, 2054, 36, 39]AGL"
08/29/2024,4536-9239003669.igc,JS-3-18m,5:42:38,174328,232606,HOME,944,6791[6395],288,242,-46,"JS-3-18m's MOP monitor reports Engine Run 227 minutes, starts at T=193827 and: 4225 msl [2601 agl]; Height gain/loss is: -3189
JS-3-18m Motor noise registered by MOP sensor at t=['174330', '174455', '193814'] and [17, 617, 2693]AGL"
08/28/2024,4536-9239003629.igc,AS33Es18m,3:43:35,174018,212353,HOME,944,6400[5803],288,240,-48,"AS33Es18m's ENL monitor reports Engine Run 34 minutes, starts at T=203310 and: 1286 msl [637 agl]; Height gain/loss is: 5111
AS33Es18m Motor noise registered by ENL sensor at t=['174026', '174028', '203310', '210733'] and [26, 7, 637, 5800]AGL"
08/14/2024,4536-9240051776.igc,ArcusM,5:18:07,173555,225402,HOME,938,7782[6254],286,228,-58,"ArcusM's ENL monitor reports Engine Run 7 minutes, starts at T=173555 and: 925 msl [-5 agl]; Height gain/loss is: 2034
ArcusM Motor noise registered by ENL sensor at t=['173556', '174322', '224728', '224729'] and [-5, 2087, 2369, 2372]AGL"
08/22/2024,4536-9241100491.igc,EB29R, 5:44:25,182442,000907,HOME,941,10885[8720],287,276,-11,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=182442 and: 948 msl [23 agl]; Height gain/loss is: 2050
EB29R Motor noise registered by ENL sensor at t=['182443', '182946', '222109', '222110'] and [23, 2126, 6522, 6509]AGL"
08/26/2024,4536-9239003573.igc,JS-3-18m,4:17:33,172040,213813,HOME,941,8822[7717],287,216,-71,"JS-3-18m's MOP monitor reports Engine Run 1 minutes, starts at T=172046 and: 912 msl [4 agl]; Height gain/loss is: 682
JS-3-18m's MOP monitor reports Engine Run 203 minutes, starts at T=181424 and: 4035 msl [3107 agl]; Height gain/loss is: -3022
JS-3-18m Motor noise registered by MOP sensor at t=['172042', '172224', '181417'] and [-18, 686, 3170]AGL"
08/29/2024,4536-9239003679.igc,JS-3-18m,5:12:06,174432,225638,HOME,944,6925[6230],288,246,-42,"JS-3-18m's RPM monitor reports Engine Run 5 minutes, starts at T=214556 and: 1381 msl [643 agl]; Height gain/loss is: 2067
JS-3-18m Motor noise registered by MOP sensor at t=['214603', '215144'] and [640, 2822]AGL"
08/15/2024,4536-9239003285.igc,JS-3-18m,4:36:52,180223,223915,HOME,931,8566[6854],284,257,-27,"JS-3-18m's MOP monitor reports Engine Run 4 minutes, starts at T=180228 and: 908 msl [0 agl]; Height gain/loss is: 2120
JS-3-18m's MOP monitor reports Engine Run 3 minutes, starts at T=183238 and: 6499 msl [5591 agl]; Height gain/loss is: -263
JS-3-18m's MOP monitor reports Engine Run 2 minutes, starts at T=223322 and: 2942 msl [1902 agl]; Height gain/loss is: -718
JS-3-18m Motor noise registered by MOP sensor at t=['180224', '180655', '183211', '183552', '223243', '223537', '223812'] and [-12, 2169, 5594, 5324, 2560, 1263, 203]AGL"
08/22/2024,4536-9239003478.igc,JS-3-18m,5:12:01,184025,235226,HOME,931,14061[11427],284,253,-31,"JS-3-18m's MOP monitor reports Engine Run 1 minutes, starts at T=234027 and: 6492 msl [4626 agl]; Height gain/loss is: -1089
JS-3-18m Motor noise registered by ENL sensor at t=['184537', '184538', '235222', '235223'] and [2146, 2149, 62, 62]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['233950', '233957', '233958', '234012', '234027', '234200', '234203', '234227', '234408', '234413', '234430', '234435', '234513', '234518', '234519', '234527', '234536', '234543', '234546', '234550', '234607', '234612', '234633', '234655', '234704', '234710', '234712', '234720', '234732', '234739', '234740', '234752', '234946', '234953', '234959', '235003', '235007', '235010'] and [4872, 4800, 4806, 4646, 4626, 3999, 3957, 3619, 2943, 2920, 2848, 2842, 2710, 2667, 2717, 2664, 2493, 2467, 2448, 2405, 2198, 2070, 1920, 1653, 1637, 1618, 1592, 1657, 1532, 1496, 1489, 1404, 771, 728, 722, 722, 728, 738]AGL"
08/11/2024,4536-9239003143.igc,AS33Es18m,3:53:07,183530,222837,HOME,928,7631[7021],283,247,-36,"AS33Es18m's ENL monitor reports Engine Run 1 minutes, starts at T=190029 and: 4875 msl [3921 agl]; Height gain/loss is: 134
AS33Es18m Motor noise registered by ENL sensor at t=['190029', '190158'] and [3921, 4042]AGL"
08/30/2024,4536-9241100600.igc,EB29RGBD,4:19:03,182044,223947,HOME,931,6853[6299],284,262,-22,"EB29RGBD's ENL monitor reports Engine Run 5 minutes, starts at T=182044 and: 921 msl [-16 agl]; Height gain/loss is: 2245
EB29RGBD Motor noise registered by ENL sensor at t=['182045', '182625', '182638', '182639', '223918', '223937'] and [-16, 2294, 2175, 2182, 82, 78]AGL"
08/13/2024,4536-9239003225.igc,JS-3-18m,4:42:55,175657,223952,HOME,931,7171[6417],284,246,-38,"JS-3-18m's MOP monitor reports Engine Run 8 minutes, starts at T=175657 and: 938 msl [7 agl]; Height gain/loss is: 1883
JS-3-18m Motor noise registered by ENL sensor at t=['175658', '175705', '175718', '175728', '175735', '175812', '175820', '175839', '175844', '180145', '180314', '180316', '180411', '180417', '180516', '180521'] and [10, 36, 108, 128, 170, 411, 446, 646, 719, 1558, 1942, 1936, 1742, 1739, 1765, 1874]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['175658', '180523'] and [10, 1903]AGL"
08/24/2024,4536-9239003534.igc,JS-3-18m,4:55:57,190044,235641,HOME,931,8920[6735],284,250,-34,"JS-3-18m Motor noise registered by ENL sensor at t=['190140', '190142', '190155', '190157', '190244', '190245', '190632', '190634', '190643', '190644', '191223', '191224', '202152', '202206', '203649', '203652', '204058', '204107', '204110', '204112', '204129', '204130', '204254', '204256', '204307', '204312', '204320', '204339', '204350', '204357', '204417', '204424', '211312', '211313', '211450', '211452', '211458', '211500', '212435', '212501', '214101', '214102', '214902', '214904', '215622', '215624', '215738', '215813', '215909', '215914', '220603', '220605', '221435', '221515', '221529', '221532', '221537', '221539', '221602', '221603', '221742', '221746', '221811', '221837', '221852', '221855', '221901', '221907', '222347', '222357', '222458', '222517', '225718', '225826', '225856', '225858', '225922', '225937', '230132', '230137', '234641', '234700', '234812', '234813', '234924', '234926', '235635', '235636'] and [338, 302, 433, 446, 1092, 1109, 2320, 2280, 2214, 2221, 4705, 4725, 5397, 5443, 4032, 4009, 5962, 5893, 5860, 5846, 5803, 5810, 5883, 5892, 5755, 5830, 5650, 5567, 5420, 5420, 5266, 5243, 4659, 4662, 4554, 4534, 4498, 4484, 4098, 3943, 3728, 3793, 3937, 4022, 6378, 6303, 6079, 5768, 5509, 5489, 3556, 3579, 6010, 5751, 5565, 5525, 5492, 5495, 5433, 5443, 5380, 5371, 5148, 4993, 4840, 4823, 4731, 4800, 3848, 3747, 3514, 3435, 5597, 4922, 4708, 4718, 4452, 4377, 4108, 4094, 3278, 3166, 2445, 2435, 2018, 1979, 62, 62]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['190046', '190100', '202154', '202202', '204043', '204050', '204108', '204111', '204113', '204119', '204427', '204435', '204823', '204827', '205140', '205145', '210640', '210647', '211313', '211318', '211650', '211654', '212043', '212047', '212431', '212436', '212443', '212449', '212637', '212641', '212652', '212657', '212659', '212705', '212706', '212713', '212739', '212752', '214056', '214100', '214832', '214835', '214853', '214904', '214915', '214919', '214922', '214934', '215009', '215015', '215030', '215037', '215623', '215635', '215644', '215649', '215731', '215741', '215812', '215816', '215909', '215918', '220001', '220010', '220107', '220111', '220149', '220156', '220249', '220256', '220338', '220341', '220416', '220420', '220641', '220645', '221439', '221448', '221455', '221504', '221506', '221517', '221519', '221524', '221526', '221530', '221534', '221539', '221609', '221614', '221750', '221754', '221803', '221809', '221812', '221819', '221854', '221859', '222305', '222310', '222348', '222352', '222400', '222405', '222504', '222510', '224152', '224156', '224157', '224205', '224251', '224256', '224304', '224321', '224648', '224653', '225721', '225725', '225729', '225741', '225813', '225817', '225822', '225826', '225836', '225840', '225844', '225848', '225900', '225903', '225906', '225916', '225921', '225931', '225932', '225941', '230147', '230152', '230831', '230835', '230938', '230942', '234549', '234555', '234640', '234648', '234714', '234718', '234732', '234739', '234905', '234914', '234925', '234931', '234941', '234946', '234948', '234953'] and [-25, -32, 5387, 5427, 6112, 6050, 5876, 5856, 5830, 5824, 5230, 5220, 4662, 4619, 4540, 4485, 3304, 3426, 4662, 4721, 4072, 4085, 3642, 3612, 4137, 4081, 4032, 3953, 4016, 4068, 3944, 3924, 3911, 3871, 3871, 3832, 3707, 3655, 3674, 3685, 4278, 4173, 4013, 4022, 3946, 3894, 3884, 3835, 3632, 3645, 3731, 3661, 6345, 6424, 6585, 6614, 6158, 6053, 5748, 5695, 5509, 5489, 5095, 5154, 4767, 4682, 4324, 4347, 4013, 4003, 3974, 3944, 3845, 3868, 3245, 3186, 5968, 5880, 5771, 5669, 5640, 5771, 5732, 5626, 5604, 5545, 5505, 5495, 5440, 5430, 5345, 5295, 5259, 5167, 5134, 5122, 4826, 4760, 4288, 4245, 3842, 3826, 3707, 3704, 3488, 3444, 4672, 4669, 4672, 4704, 4354, 4324, 4284, 4239, 3668, 3668, 5545, 5495, 5466, 5236, 5069, 5000, 4935, 4922, 4928, 4885, 4836, 4793, 4740, 4715, 4652, 4514, 4459, 4413, 4400, 4439, 4088, 4098, 4351, 4393, 4088, 4101, 3504, 3442, 3288, 3216, 2992, 2914, 2661, 2651, 2107, 2027, 1992, 1933, 1742, 1696, 1683, 1637]AGL"
